,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
2920,2920,IIPR,"Innovative Industrial Properties, Inc.",https://www.innovativeindustrialproperties.com,"11440 West Bernardo Court Suite 220 San Diego, CA 92127 United States 858-997-3332 https://www.innovativeindustrialproperties.com",19,REIT—Industrial,,yahoo
2921,2921,UNBLF,Unibail-Rodamco-Westfield SE,https://www.urw.com,7 place du Chancelier Adenauer CS 31622 Cedex 16 Paris 75772 France 33 1 53 43 74 37 https://www.urw.com,2999,REIT—Retail,,yahoo
2922,2922,EENEF,Electrocomponents plc,https://www.electrocomponents.com,Two Pancras Square Fifth Floor London N1C 4AG United Kingdom 44 20 7239 8400 https://www.electrocomponents.com,7406,Industrial Distribution,,yahoo
2923,2923,SBYSF,Sibanye Stillwater Limited,https://www.sibanyestillwater.com,"Bridgeview House, Building 11 Ground Floor (Lakeview Avenue) Constantia Office Park Cor 14th Ave & Hendrik Potgieter Rd Weltevredenpark 1709 South Africa 27 11 278 9600 https://www.sibanyestillwater.com",80000,Gold,,yahoo
2924,2924,OPHLF,"Ono Pharmaceutical Co., Ltd.",https://www.ono-pharma.com,"8-2, Kyutaromachi 1-chome Chuo-ku Osaka 541-8564 Japan 81 6 6263 5670 https://www.ono-pharma.com",3607,Drug Manufacturers—General,,yahoo
2925,2925,ODERF,"Odakyu Electric Railway Co., Ltd.",https://www.odakyu.jp,"1-8-3, Nishi-Shinjuku Shinjuku-ku Tokyo 160-8309 Japan 81 3 3349 2526 https://www.odakyu.jp",13960,Railroads,,yahoo
2926,2926,FLEX,Flex Ltd.,https://www.flex.com,2 Changi South Lane Singapore 486123 Singapore 65 6876 9899 https://www.flex.com,167201,Electronic Components,,yahoo
2927,2927,STNE,StoneCo Ltd.,https://www.stone.co,Harbour Place 4th Floor 103 South Church Street PO Box 10240 George Town KY1-1002 Cayman Islands  https://www.stone.co,7239,Software—Infrastructure,,yahoo
2928,2928,TAP-A,Molson Coors Brewing Company,https://www.molsoncoors.com,"PO Box 4030 NH353 Golden, CO 80401 United States 303 279 6565 https://www.molsoncoors.com",17000,Beverages—Brewers,,yahoo
2929,2929,FLO,"Flowers Foods, Inc.",https://www.flowersfoods.com,"1919 Flowers Circle Thomasville, GA 31757 United States 229 226 9110 https://www.flowersfoods.com",9200,Packaged Foods,,yahoo
2930,2930,FUTU,Futu Holdings Limited,https://www.futuholdings.com,Bangkok Bank Building 11th Floor No. 18 Bonham Strand West Sheung Wan Hong Kong Hong Kong 852 2523 3588 https://www.futuholdings.com,1315,Capital Markets,,yahoo
2931,2931,QABSY,Qantas Airways Limited,https://www.qantas.com,"10 Bourke Road Mascot, NSW 2020 Australia 61 2 9691 3636 https://www.qantas.com",22000,Airlines,,yahoo
2932,2932,NVT,nVent Electric plc,https://www.nvent.com,The Mille 8th Floor (East) 1000 Great West Road London TW8 9DW United Kingdom 44 20 3966 0279 https://www.nvent.com,8800,Electrical Equipment & Parts,,yahoo
2933,2933,UEPEP,Union Electric Company,https://www.ameren.com/missouri,"1901 Chouteau Avenue Saint Louis, MO 63103 United States 314 621 3222 https://www.ameren.com/missouri",3997,Utilities—Regulated Electric,,yahoo
2934,2934,BXBLY,Brambles Limited,https://www.brambles.com,"Angel Place Level 10 123 Pitt Street Sydney, NSW 2000 Australia 61 2 9256 5222 https://www.brambles.com",12000,Specialty Business Services,,yahoo
2935,2935,OPEN,Opendoor Technologies Inc.,https://www.opendoor.com,"410 N Scottsdale Rd Suite 1600 Tempe, AZ 85281 United States 415 896 6737 https://www.opendoor.com",1048,Real Estate Services,,yahoo
2936,2936,ENIA,Enel Américas S.A.,https://www.enelamericas.com,Santa Rosa No. 76 15th Floor Santiago 8330099 Chile 56 22 353 4400 https://www.enelamericas.com,16570,Utilities—Regulated Electric,,yahoo
2937,2937,GIL,Gildan Activewear Inc.,https://gildancorp.com,"600 de Maisonneuve West 33rd Floor Montreal, QC H3A 3J2 Canada 514 735 2023 https://gildancorp.com",46000,Apparel Manufacturing,,yahoo
2938,2938,REG,Regency Centers Corporation,https://www.regencycenters.com,"One Independent Drive Suite 114 Jacksonville, FL 32202 United States 904-598-7000 https://www.regencycenters.com",431,REIT—Retail,,yahoo
2939,2939,SRCL,"Stericycle, Inc.",https://www.stericycle.com,"2355 Waukegan Road Bannockburn, IL 60015 United States 847 367 5910 https://www.stericycle.com",14400,Waste Management,,yahoo
2940,2940,BJ,"BJ's Wholesale Club Holdings, Inc.",https://www.bjs.com,"25 Research Drive Westborough, MA 01581 United States 774 512 7400 https://www.bjs.com",32000,Discount Stores,,yahoo
2941,2941,PVH,PVH Corp.,https://www.pvh.com,"200 Madison Avenue New York, NY 10016 United States 212 381 3500 https://www.pvh.com",20000,Apparel Manufacturing,,yahoo
2942,2942,OSK,Oshkosh Corporation,https://www.oshkoshcorp.com,"1917 Four Wheel Drive Oshkosh, WI 54902 United States 920 502 3400 https://www.oshkoshcorp.com",15000,Farm & Heavy Construction Machinery,,yahoo
2943,2943,TOPPY,"Toppan Printing Co., Ltd.",https://www.toppan.co.jp,"1-3-3, Suido Bunkyo-ku Tokyo 112-8531 Japan 81 3 3835 5111 https://www.toppan.co.jp",52401,Specialty Industrial Machinery,,yahoo
2944,2944,SHI,Sinopec Shanghai Petrochemical Company Limited,https://www.spc.com.cn,48 Jinyi Road Jinshan District Shanghai 200540 China 86 21 5794 1941 https://www.spc.com.cn,8466,Oil & Gas Refining & Marketing,,yahoo
2945,2945,TYNPF,Nippon Sanso Holdings Corporation,https://www.nipponsanso-hd.co.jp,1-3-26 Koyama Shinagawa-ku Tokyo 142-0062 Japan 81 3 5788 8512 https://www.nipponsanso-hd.co.jp,19357,Chemicals,,yahoo
2946,2946,AIRC,Apartment Income REIT Corp.,https://www.aircommunities.com,"4582 South Ulster Street Suite 1450 Denver, CO 80237 United States 303-757-8101 https://www.aircommunities.com",900,REIT—Residential,,yahoo
2947,2947,WARFY,Wharf (Holdings) Limited,https://www.wharfholdings.com,Ocean Centre 16th Floor Harbour City Canton Road Kowloon Hong Kong 852 2118 8118 https://www.wharfholdings.com,6700,Real Estate Services,,yahoo
2948,2948,ALK,"Alaska Air Group, Inc.",https://www.alaskaair.com,"19300 International Boulevard Seattle, WA 98188 United States 206 392 5040 https://www.alaskaair.com",18819,Airlines,,yahoo
2949,2949,PEN,"Penumbra, Inc.",https://www.penumbrainc.com,"One Penumbra Place Alameda, CA 94502 United States 510 748 3200 https://www.penumbrainc.com",3300,Medical Devices,,yahoo
2950,2950,CRSP,CRISPR Therapeutics AG,https://www.crisprtx.com,Baarerstrasse 14 Zug 6300 Switzerland 41 41 561 32 77 https://www.crisprtx.com,410,Biotechnology,,yahoo
2951,2951,PNR,Pentair plc,https://www.pentair.com,Regal House 70 London Road Twickenham London TW13 QS United Kingdom 44 74 9421 6154 https://www.pentair.com,9750,Specialty Industrial Machinery,,yahoo
2952,2952,PKG,Packaging Corporation of America,https://www.packagingcorp.com,"1 North Field Court Lake Forest, IL 60045 United States 847-482-3000 https://www.packagingcorp.com",15200,Packaging & Containers,,yahoo
2953,2953,DFKCY,"Daifuku Co., Ltd.",https://www.daifuku.com,3-2-11 Mitejima Nishiyodogawa-ku Osaka 555-0012 Japan 81 6 6472 1261 https://www.daifuku.com,11697,Specialty Industrial Machinery,,yahoo
2954,2954,WRBY,Warby Parker Inc.,https://www.warbyparker.com,"233 Spring Street 6 th Floor East New York, NY 10013 United States 646-847-7215 https://www.warbyparker.com",1681,Medical Instruments & Supplies,,yahoo
2955,2955,MDU,"MDU Resources Group, Inc.",https://www.mdu.com,"1200 West Century Avenue PO Box 5650 Bismarck, ND 58506-5650 United States 701 530 1000 https://www.mdu.com",15600,Conglomerates,,yahoo
2956,2956,DSECF,Daiwa Securities Group Inc.,https://www.daiwa-grp.jp,"GranTokyo North Tower 9-1, Marunouchi 1-chome Chiyoda-ku Tokyo 100-6751 Japan 81 3 5555 1111 https://www.daiwa-grp.jp",15096,Capital Markets,,yahoo
2957,2957,MALRF,Mineral Resources Limited,https://www.mineralresources.com.au,"1 Sleat Road Applecross, WA 6153 Australia 61 8 9329 3600 https://www.mineralresources.com.au",5000,Other Industrial Metals & Mining,,yahoo
2958,2958,BFAM,Bright Horizons Family Solutions Inc.,https://www.brighthorizons.com,"2 Wells Avenue Newton, MA 02459 United States 617 673 8000 https://www.brighthorizons.com",26800,Personal Services,,yahoo
2959,2959,YADGF,Yadea Group Holdings Ltd.,https://www.yadea.com.cn,Xishan Road Dacheng Industrial Zone Anzhen Town Xishan District Wuxi China 86 05 1088 1002 67 https://www.yadea.com.cn,9282,Auto Manufacturers,,yahoo
2960,2960,KAEPY,"The Kansai Electric Power Company, Incorporated",https://www.kepco.co.jp,"3-6-16, Nakanoshima Kita-ku Osaka 530-8270 Japan 81 6 6441 8821 https://www.kepco.co.jp",31933,Utilities—Renewable,,yahoo
2961,2961,JAZZ,Jazz Pharmaceuticals plc,https://www.jazzpharma.com,Waterloo Exchange Fifth Floor Waterloo Road Dublin 4 Ireland 353 1 634 7800 https://www.jazzpharma.com,1940,Biotechnology,,yahoo
2962,2962,AVASF,Avast Plc,https://www.avast.com,Pikrtova 1737/1A Prague 4 Nusle Prague 140 00 Czech Republic  https://www.avast.com,1699,Software—Infrastructure,,yahoo
2963,2963,EBR,Centrais Elétricas Brasileiras S.A. - Eletrobras,https://www.eletrobras.com,"Rua da Quitanda, 196 9th Floor Centro Rio De Janeiro, RJ 20091-005 Brazil 55 21 2514 4637 https://www.eletrobras.com",12160,Utilities—Regulated Electric,,yahoo
2964,2964,MONDY,Mondi plc,https://www.mondigroup.com,Building 1 1st Floor Aviator Park Station Road Addlestone KT15 2PG United Kingdom 44 19 3282 6300 https://www.mondigroup.com,26000,Paper & Paper Products,,yahoo
2965,2965,SHTDY,Sinopharm Group Co. Ltd.,https://www.sinopharmgroup.com.cn,"Sinopharm Group Building No. 385, East Longhua Road Huangpu District Shanghai 200023 China 86 21 2305 2666 https://www.sinopharmgroup.com.cn",108316,Medical Distribution,,yahoo
2966,2966,H,Hyatt Hotels Corporation,https://www.hyatt.com,"150 North Riverside Plaza 8th Floor Chicago, IL 60606 United States 312 750 1234 https://www.hyatt.com",37000,Lodging,,yahoo
2967,2967,AMIGY,Admiral Group plc,https://admiralgroup.co.uk,Ty Admiral David Street Cardiff CF10 2EH United Kingdom 44 3332 202 062 https://admiralgroup.co.uk,11445,Insurance—Property & Casualty,,yahoo
2968,2968,HNP,"Huaneng Power International, Inc.",https://www.hpi.com.cn,Huaneng Building 6 Fuxingmennei Street Xicheng District Beijing 100031 China 86 10 6322 6999 https://www.hpi.com.cn,57874,Utilities—Independent Power Producers,,yahoo
2969,2969,PSORF,Pearson plc,https://www.pearson.com,80 Strand London WC2R 0RL United Kingdom 44 20 7010 2000 https://www.pearson.com,20000,Publishing,,yahoo
2970,2970,TMX,Think AMX ETF,https://www.terminix.com,"150 Peabody Place Memphis, TN 38103 United States 901 597 1400 https://www.terminix.com",11400,Personal Services,,yahoo
2971,2971,LYSCF,Lynas Corporation Limited,https://www.lynasrareearths.com,"45 Royal Street Level 1 Suite 1 East Perth, WA 6004 Australia 61 8 6241 3800 https://www.lynasrareearths.com",0,Other Industrial Metals & Mining,,yahoo
2972,2972,PHTCF,PLDT Inc.,https://pldt.com,Ramon Cojuangco Building Makati Avenue Corner Ayala Avenue Legaspi Village Makati City 1200 Philippines 63 2 8816 8056 https://pldt.com,18906,Telecom Services,,yahoo
2973,2973,MGPUF,M&G plc,https://www.mandgplc.com,10 Fenchurch Avenue London EC3M 5AG United Kingdom 44 20 7626 4588 https://www.mandgplc.com,5961,Asset Management,,yahoo
2974,2974,ARW,"Arrow Electronics, Inc.",https://www.arrow.com,"9201 East Dry Creek Road Centennial, CO 80112 United States 303 824 4000 https://www.arrow.com",19600,Electronics & Computer Distribution,,yahoo
2975,2975,FR,"First Industrial Realty Trust, Inc.",https://www.firstindustrial.com,"One North Wacker Drive Suite 4200 Chicago, IL 60606 United States (312) 344-4300 https://www.firstindustrial.com",153,REIT—Industrial,,yahoo
2976,2976,AMBA,"Ambarella, Inc.",https://www.ambarella.com,"3101 Jay Street Santa Clara, CA 95054 United States 408 734 8888 https://www.ambarella.com",806,Semiconductor Equipment & Materials,,yahoo
2977,2977,NESRF,Northern Star Resources Limited,https://www.nsrltd.com,"388 Hay Street Level 1 Subiaco, WA 6008 Australia 61 8 6188 2100 https://www.nsrltd.com",3383,Gold,,yahoo
2978,2978,KPTCY,"Kansai Paint Co., Ltd.",https://www.kansai.co.jp,"6-14, Imabashi 2-chome Chuo-ku Osaka 541-8523 Japan 81 6 6203 5531 https://www.kansai.co.jp",15908,Specialty Chemicals,,yahoo
2979,2979,SEE,Sealed Air Corporation,https://www.sealedair.com,"2415 Cascade Pointe Boulevard Charlotte, NC 28208 United States 980 221 3235 https://www.sealedair.com",16500,Packaging & Containers,,yahoo
2980,2980,WSO,"Watsco, Inc.",https://www.watsco.com,"2665 South Bayshore Drive Suite 901 Miami, FL 33133 United States 305 714 4100 https://www.watsco.com",5800,Industrial Distribution,,yahoo
2981,2981,GRFS,"Grifols, S.A.",https://www.grifols.com,"Avinguda de la Generalitat, 152 Parc empresarial Can Sant Joan Sant Cugat del VallEs Barcelona 08174 Spain 34 93 571 00 00 https://www.grifols.com",23431,Drug Manufacturers—General,,yahoo
2982,2982,NRSDY,Nordic Semiconductor ASA,https://www.nordicsemi.com,Otto Nielsens veg 12 Trondheim 7004 Norway 47 72 89 89 00 https://www.nordicsemi.com,1155,Semiconductors,,yahoo
2983,2983,KLPEF,Klépierre SA,https://www.klepierre.com,26 boulevard des Capucines CS 20062 Paris 75009 France 33 1 40 67 57 40 https://www.klepierre.com,1040,REIT—Retail,,yahoo
2984,2984,MRO,Marathon Oil Corporation,https://www.marathonoil.com,"990 Town and Country Boulevard Houston, TX 77024-2217 United States 713 629 6600 https://www.marathonoil.com",1672,Oil & Gas E&P,,yahoo
2985,2985,SCRYY,SCOR SE,https://www.scor.com,"5, Avenue KlEber Cedex 16 Paris 75795 France 33 1 58 44 70 00 https://www.scor.com",2945,Insurance—Reinsurance,,yahoo
2986,2986,WYNN,"Wynn Resorts, Limited",https://www.wynnresorts.com,"3131 Las Vegas Boulevard South Las Vegas, NV 89109 United States 702-770-7555 https://www.wynnresorts.com",27500,Resorts & Casinos,,yahoo
2987,2987,HKUOY,Hakuhodo DY Holdings Inc,https://www.hakuhodody-holdings.co.jp,Akasaka Biz Tower 5-3-1 Akasaka Minato-ku Tokyo 107-6320 Japan 81 3 6441 9033 https://www.hakuhodody-holdings.co.jp,24775,Advertising Agencies,,yahoo
2988,2988,NVCR,NovoCure Limited,https://www.novocure.com,No. 4 The Forum Second Floor Grenville Street Saint Helier JE2 4UF Jersey 44 15 3475 6700 https://www.novocure.com,1023,Medical Instruments & Supplies,,yahoo
2989,2989,NWL,Newell Brands Inc.,https://www.newellbrands.com,"6655 Peachtree Dunwoody Road Atlanta, GA 30328 United States 770 418 7000 https://www.newellbrands.com",31000,Household & Personal Products,,yahoo
2990,2990,SMGZY,Smiths Group plc,https://www.smiths.com,11-12 St James's Square 4th Floor London SW1Y 4LB United Kingdom 44 20 7004 1600 https://www.smiths.com,14500,Specialty Industrial Machinery,,yahoo
2991,2991,LSGOF,Land Securities Group plc,https://www.landsec.com,100 Victoria Street London SW1E 5JL United Kingdom 44-20-74139000 https://www.landsec.com,530,REIT—Diversified,,yahoo
2992,2992,RADLY,Raia Drogasil S.A.,https://www.rd.com.br,"Av. Corifeu de Azevedo Marques, 3097 ButantÃ£ SÃ£o Paulo, SP 05339-000 Brazil 55 11 3769 7159 https://www.rd.com.br",48481,Pharmaceutical Retailers,,yahoo
2993,2993,KGDEF,Kingdee International Software Group Company Limited,https://www.kingdee.com,"Kingdee Software Park No.2 Kejinan 12 Road South District, Hi-Tech Industrial Park Nanshan District Shenzhen China  https://www.kingdee.com",10589,Software—Application,,yahoo
2994,2994,AR,Antero Resources Corporation,https://www.anteroresources.com,"1615 Wynkoop Street Denver, CO 80202 United States 303 357 7310 https://www.anteroresources.com",506,Oil & Gas E&P,,yahoo
2995,2995,CIEN,Ciena Corporation,https://www.ciena.com,"7035 Ridge Road Hanover, MD 21076 United States 410 694 5700 https://www.ciena.com",7169,Communication Equipment,,yahoo
2996,2996,EVO,Evotec SE,https://www.evotec.com,Essener Bogen 7 Hamburg 22419 Germany 49 40 560 81 0 https://www.evotec.com,4081,Drug Manufacturers—Specialty & Generic,,yahoo
2997,2997,PHOJY,Public Joint-Stock Company PhosAgro,https://www.phosagro.com,"Building 1 55/1, Leninsky prospekt Moscow 119333 Russia 7 495 232 9689 https://www.phosagro.com",0,Agricultural Inputs,,yahoo
2998,2998,CEA,China Eastern Airlines Corporation Limited,https://www.ceair.com,36 Hongxiang 3rd Road Minhang District Shanghai 201100 China 86 95530 https://www.ceair.com,81157,Airlines,,yahoo
2999,2999,SQNXF,"Square Enix Holdings Co., Ltd.",https://www.hd.square-enix.com,Shinjuku Eastside Square 6-27-30 Shinjuku Shinjuku-ku Tokyo 160-8430 Japan 81 3 5292 8000 https://www.hd.square-enix.com,5550,Electronic Gaming & Multimedia,,yahoo
3000,3000,HKTTY,HKT Trust and HKT Limited,https://www.hkt.com,PCCW Tower 39th Floor Taikoo Place 979 Kingâs Road Quarry Bay Hong Kong 852 2888 2888 https://www.hkt.com,15900,Telecom Services,,yahoo
3001,3001,HLPPY,Hang Lung Properties Limited,https://www.hanglung.com,Standard Chartered Bank Building 28th Floor 4 Des Voeux Road Central Hong Kong 852 2879 0111 https://www.hanglung.com,4219,Real Estate Services,,yahoo
3002,3002,IGIFF,IGM Financial Inc.,https://www.igmfinancial.com,"447 Portage Avenue Winnipeg, MB R3B 3H5 Canada  https://www.igmfinancial.com",0,Asset Management,,yahoo
3003,3003,IS,ironSource Ltd.,https://www.is.com,Azieli Sarona Tower 121 Menachem Begin Street Tel Aviv 6701203 Israel 972 7 479 90001 https://www.is.com,859,Software—Application,,yahoo
3004,3004,KLKBY,Kuala Lumpur Kepong Berhad,https://www.klk.com.my,"Bangunan Mayban Trust Ipoh Level 9 No. 28, Jalan Tun Sambanthan Ipoh 30000 Malaysia 60 5 240 8000 https://www.klk.com.my",0,Farm Products,,yahoo
3005,3005,BLSFF,BlueScope Steel Limited,https://www.bluescope.com,"120 Collins Street Level 11 Melbourne, VIC 3000 Australia 61 3 9666 4000 https://www.bluescope.com",0,Steel,,yahoo
3006,3006,ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",https://www.asur.com.mx,"Bosque de Alisos No. 47A 4th Floor Bosques de las Lomas Mexico City, DF 05120 Mexico 52 55 5284 0408 https://www.asur.com.mx",1555,Airports & Air Services,,yahoo
3007,3007,EEFT,"Euronet Worldwide, Inc.",https://www.euronetworldwide.com,"11400 Tomahawk Creek Parkway Suite 300 Leawood, KS 66211-2672 United States 913-327-4200 https://www.euronetworldwide.com",8100,Software—Infrastructure,,yahoo
3008,3008,MNBEY,MinebeaMitsumi Inc.,https://www.minebeamitsumi.com,"3-9-6, Mita Minato-ku Tokyo 108-8330 Japan 81 3 6758 6711 https://www.minebeamitsumi.com",83011,Electronic Components,,yahoo
3009,3009,IHG,InterContinental Hotels Group PLC,https://www.ihgplc.com,Broadwater Park Denham UB9 5HR United Kingdom 44 1895 512 000 https://www.ihgplc.com,12832,Lodging,,yahoo
3010,3010,SWRBY,Swire Pacific Limited,https://www.swirepacific.com,One Pacific Place 33rd Floor 88 Queensway Central Hong Kong 852 2840 8888 https://www.swirepacific.com,86768,Conglomerates,,yahoo
3011,3011,BLD,TopBuild Corp.,https://www.topbuild.com,"475 North Williamson Boulevard Daytona Beach, FL 32114 United States 386 304 2200 https://www.topbuild.com",10540,Engineering & Construction,,yahoo
