active_group_links,active_group_names,active_group_periods,active_years,age,albums,awards,birthday,bloodtype,company_links,company_names,company_periods,country,debut,debut_to_1st_win,education,fandom,former_group_links,former_group_names,former_group_periods,full_name,fun_facts,gender,height,hometown,introduction,korean_stage_name,kpopping_rank,languages,native_name,personality_type,profile_link,socials,stage_name,training_period,weight,zodiac_sign
https://kpopping.com/profiles/group/TEEN-TOP,TEEN TOP,(2010-2021),2010-2021,29 years old,0,0,"November 4, 1992",0,,,"July 10, 2010,602 days,2010-2021,Korean,Dong Seoul University,1654th,Angels",South Korea,"July 10, 2010",602 days,Dong Seoul University,Angels,,,,Bang Min Soo,,M,"5'10"" (178 cm)",Gyeonggi-do,,캡,1654th,Korean,방민수,,https://kpopping.com/profiles/idol/C-A-P,"https://twitter.com/asdsdf756,https://www.instagram.com/bangminsu1992/,https://www.youtube.com/channel/UCI2tDexUJri-vAmX63U7vSw/videos",C.A.P,,156.5 lbs (71 kg),Scorpio
,,,2013-2016,33 years old,0,0,"July 5, 1988",0,,,"November 14, 2013,2013-2016,Korean,3517th",South Korea,"November 14, 2013",,,,https://kpopping.com/profiles/group/AlphaBat,AlphaBat,(2013-2021),Kim Sang Hun,C:ode almost debuted with EXO.,M,"5'7"" (170 cm)",,,코드,3517th,Korean,김상훈,,https://kpopping.com/profiles/idol/C-ode,,C:ode,,130.1 lbs (59 kg),Cancer
https://kpopping.com/profiles/group/Sexy-Street-Yello-Music,Sexy Street & Yello Music,(2013-2021),2013-2021,28 years old,0,0,"February 28, 1993",,https://kpopping.com/company/Just-Music,Just Music,"January 1, 2014 - present,2013-2021,4923rd",South Korea,,,,,,,,Ryu Sung-min,,M,,,"C Jamm (씨잼), born Ryu Sung-min (류성민) is a South Korean rapper who debuted under Sexy Steet and Yello Music in 2013.",씨잼,4923rd,,류성민,,https://kpopping.com/profiles/idol/C-Jamm,https://soundcloud.com/c-jamm,C Jamm,,,Pisces
,,,2019-2021,21 years old,0,0,"April 26, 2000",AB,,,"2019-2021,Korean,4959th",South Korea,,,,,,,,Choi Byunghoon,,M,"5'9"" (174 cm)",,"Choi Byunghoon (최병훈) is a South Korean trainee under Majesty Entertainment. He appeared in the hit survival program ""Produce X 101""",최병훈,4959th,Korean,,,https://kpopping.com/profiles/idol/Byunghoon,https://www.instagram.com/byunghoon__00,Byunghoon,,125.7 lbs (57 kg),Taurus
https://kpopping.com/profiles/group/24K,24K,(2012-2021),2012-2014,31 years old,0,0,"May 11, 1990",A,https://kpopping.com/company/Choeun-Entertainment,Choeun Entertainment,"June 9, 2012 - January 1, 2015,September 6, 2012,2012-2014,Korean,2286th",South Korea,"September 6, 2012",,,,,,,Park Byung Ho,,M,"5'10"" (178 cm)",,,,2286th,Korean,,,https://kpopping.com/profiles/idol/Byungho,,Byungho,,130.1 lbs (59 kg),Taurus
https://kpopping.com/profiles/group/VICTON,VICTON,(2016-2021),2016-2021,24 years old,0,0,"November 12, 1997",B,"https://kpopping.com/company/IST-Entertainment,https://kpopping.com/company/Play-M-Entertainment,https://kpopping.com/company/Plan-A-Entertainment","IST Entertainment,Play M Entertainment,Plan A Entertainment","November 1, 2021 - present,April 1, 2019 - October 31, 2021,November 9, 2016 - March 31, 2019,2016-2021,Korean,673rd",South Korea,,,,,,,,Choi Byung Chan,"Byungchan participated in the June issue of Nylon magazine with Naeun of Apink.,Byungchan has a cameo appearance in “Sassy Go Go” (2015).,He is the tallest in the group.,He knows a lot of girl group dances.",M,"6'1"" (185 cm)",Jeonju,,병찬,673rd,Korean,도한세,,https://kpopping.com/profiles/idol/Byungchan,https://www.instagram.com/_c.b.c_1112/,Byungchan,,,Scorpio
https://kpopping.com/profiles/group/CNEMA,CNEMA,(2021),,28 years old,0,0,"March 28, 1993",0,https://kpopping.com/company/Moss-Music,Moss Music,"November 17, 2021 - present,5458th",South Korea,,,,,,,,Byun Jeongho,,M,,,"Byun Jeongho (변정호) is a South Korean bassist, member of the rock band CNEMA. He was a contestant on SuperBand 2. In the past, he was the bass player in the bands LOY, YOON and Diversity.",변정호,5458th,,,,https://kpopping.com/profiles/idol/Byun-Jeongho,https://www.instagram.com/,Byun Jeongho,,,Aries
,,,2011-2021,32 years old,0,0,"August 17, 1989",A,,,"2011-2021,Korean,Chugye University for the Arts,1911th",South Korea,,,Chugye University for the Arts,,https://kpopping.com/profiles/group/N-Sonic,N.Sonic,(2011-2016),Choi Byul,,M,"5'10"" (177 cm)",,Byeol is a vocalist in the group N.Sonic.,별,1911th,Korean,최별,,https://kpopping.com/profiles/idol/Byul,https://www.instagram.com/sstarr_llightt/,Byul,,134.5 lbs (61 kg),Leo
https://kpopping.com/profiles/group/Nonstop,Nonstop,(2020-2021),2021,18 years old,0,0,"August 15, 2003",B,"https://kpopping.com/company/Future-Idol-Asia,https://kpopping.com/company/Future-Idol-Asia","Future Idol Asia,Future Idol Asia","June 22, 2021 - present,June 22, 2021 - present,October 1, 2021,2021,4754th",South Korea,"October 1, 2021",,,,,,,Jeon Byeong-cheol,,M,"5'9"" (175 cm)",Gyeonggi,Byeongcheol (병철) is a South Korean singer under Future Idol Asia. He is a member of the project boy group Nonstop.,병철,4754th,,전병철,,https://kpopping.com/profiles/idol/Byeongcheol,https://www.instagram.com/sowedance_,Byeongcheol,,,Leo
,,,2017-2021,23 years old,0,0,"March 9, 1998",0,,,"2017-2021,Korean,2462nd",South Korea,,,,,,,,Byeon Seongtae,,M,"5'11"" (180 cm)",,"Byeon Seongtae (변성태) is a South Korean trainee and actor under Urban Works Entertainment. Besides appearing in tv and web dramas, Seongtae has also participated in the hit survival show ""Produce X 101"".",변성태,2462nd,Korean,,,https://kpopping.com/profiles/idol/Byeon-Seongtae,https://www.instagram.com/bsvvt_0309,Byeon Seongtae,,141.1 lbs (64 kg),Pisces
https://kpopping.com/profiles/group/CIX,CIX,(2019-2021),2017-2021,23 years old,0,0,"March 5, 1998",A,,,"July 23, 2019,2017-2021,Korean,3 years,Def Dance School,ENFJ,551st,FIX",South Korea,"July 23, 2019",,Def Dance School,FIX,,,,Lee Byoung-gon,"Fans said he looks like HOTSHOT‘s Junhyuk and iKON‘s June,Hyunsuk thinks BX resembles a litchi because he grows beard fast,His brother is his big influence for becoming a rapper,He attended Def Dance Skool with Treasure‘s Junkyu and Doyoung,BX is allergic to flowers,His role models are Bigbang GD and Winner Mino,He doesn’t like vegetables,His favorite color is blue,He’s close to Treasure's Hyunsuk,He is friends with D1CE’s Woo Jinyoung",M,"5'11"" (180 cm)","Namdong-gu, Incheon city",,비엑스,551st,Korean,이병곤,ENFJ,https://kpopping.com/profiles/idol/BX,,BX,3 years,134.5 lbs (61 kg),Pisces
,,,2010-2021,37 years old,4,0,"September 22, 1984",A,https://kpopping.com/company/Brand-New-Music,Brand New Music,"January 1, 2011 - present,July 1, 2010,2010-2021,English, Korean,1355th",South Korea,"July 1, 2010",,,,https://kpopping.com/profiles/group/TROY,TROY,(? - ?),Kwon Ki Bum,"Bumkey and his family moved to Los Angeles in 1999. he returend alone to Korean in 2004 to pursue a career in music.,Bumkey first debuted as a member of the hip-hop duo 2wins.",M,"5'8"" (172 cm)","Seongbuk-dong, Seoul","Bumkey (범키) is a South Korean singer-songwriter, composer, and producer under Brand New Music. He was a member of the boy group TROY and the duo 2winS.",범키,1355th,"English,Korean",권기범,,https://kpopping.com/profiles/idol/BUMKEY,"https://twitter.com/BUMKEY,https://instagram.com/bumkey84#",BUMKEY,,138.9 lbs (63 kg),Virgo
https://kpopping.com/profiles/group/2Z,2Z,(2020-2021),,22 years old,0,0,"February 3, 1999",,https://kpopping.com/company/GOGO2020,GOGO2020,"November 1, 2019 - present,1867th",South Korea,,,,,,,,Park Bum Jun,,M,"6'1"" (185 cm)",,Bumjun is the leader and drummer of the Korean band 2Z.,범준,1867th,,박범준,,https://kpopping.com/profiles/idol/Bumjun,,Bumjun,,,Aquarius
,,,2014-2021,26 years old,0,0,"June 15, 1995",B,,,"October 6, 2014,2014-2021,Korean, Japanese,School of Performing Arts Seoul,2294th,MADPEOPLE",South Korea,"October 6, 2014",,School of Performing Arts Seoul,MADPEOPLE,https://kpopping.com/profiles/group/MADTOWN,MADTOWN,(2014-2017),Kim Ju-hyeon,,M,"5'10"" (178 cm)","Hwagok-dong, Gyeonggi",Buffy (버피) is a South Korean rapper. He was a member of the boy group MADTOWN and the unit duo Pro C.,버피,2294th,"Korean,Japanese",김주현,,https://kpopping.com/profiles/idol/Buffy,https://www.instagram.com/hennexxi/,Buffy,,143.3 lbs (65 kg),Gemini
,,,2010-2021,31 years old,0,0,"December 22, 1990",,https://kpopping.com/company/Starship-X,Starship X,"October 7, 2015 - present,2010-2021,1692nd",South Korea,,,,,,,,Kim Hyung-soo,,M,,Seoul,"Kim Hyung-soo (Korean: 김형수) (born December 22, 1990), better known as Brother Su (Korean: 브라더수), is a South Korean singer-songwriter and record producer. Su debuted in 2010 and has been signed under Starship Entertainment's subsidiary label Starship X since 2015.",김형수,1692nd,,김형수,,https://kpopping.com/profiles/idol/Brother-Su,,Brother Su,,,Capricorn
,,,,40 years old,0,0,"January 10, 1981",,,,"Korean, English,Dongguk University,3574th",United States,,,Dongguk University,,https://kpopping.com/profiles/group/Fly-To-The-Sky,Fly To The Sky,(1999-2021),Joo Min-gyu,,M,,Los Angeles,"Joo Min-gyu (주민규-), better known professionally as Brian (브라이언) or Brian Joo, is a Korean-American singer and one-half of the R&B duo Fly to the Sky. His first solo album, The Brian, was released in December 2006. His second solo album, Manifold was released in December 2009.",브라이언,3574th,"Korean,English",주민규,,https://kpopping.com/profiles/idol/Brian-Joo,,Brian Joo,,,
,,,2018-2021,,0,0,,,https://kpopping.com/company/Beautiful-Noise,Beautiful Noise,"January 1, 2018 - present,2018-2021,5291st",,,,,,,,,,,M,,,Bravo (브라보) is a South Korean singer and rapper who debuted under Beautiful Noise in 2018.,브라보,5291st,,,,https://kpopping.com/profiles/idol/Bravo,"https://www.instagram.com/bravohigh,https://soundcloud.com/bravohigh",Bravo,,,
,,,2018-2021,,2,0,,,https://kpopping.com/company/Daytona-Entertainment,Daytona Entertainment,"January 29, 2021 - present,2018-2021,Wisconsin State University,1828th",South Korea,,,Wisconsin State University,,,,,Jeong Seongho,,M,"5'8"" (173 cm)",,"BRADYSTREET is a Korean-American rapper who debuted under Heart Tears in 2018. On January 29, 2021,he was unveiled as a new member of Daytona Entertainment. The rap name, BRADYSTREET, is said to be derived from the town where he lived.",브래디스트릿,1828th,,,,https://kpopping.com/profiles/idol/BRADYSTREET,"https://instagram.com/ilovebradystreet?igshid=xh65u7w003bd,https://m.soundcloud.com/chincster",BRADYSTREET,,,
,,,2011-2021,37 years old,0,0,"August 3, 1984",,,,"March 29, 2012,2011-2021,English, Korean,4558th",United States,"March 29, 2012",,,,https://kpopping.com/profiles/group/Busker-Busker,Busker Busker,(2011-2013),Brad Moore,,M,,"Cincinnati, Ohio","Brad Moore is an American musician and songwriter, best known as the drummer of the indie rock band Busker Busker.",,4558th,"English,Korean",,,https://kpopping.com/profiles/idol/Brad,,Brad,,,Leo
https://kpopping.com/profiles/group/South-Club,South Club,(2017-2021),2018-2019,22 years old,7,0,"May 6, 1999",0,https://kpopping.com/company/South-Buyers-Club,South Buyers Club,"February 18, 2018 - December 31, 2018,February 18, 2018,2018-2019,Korean,Hanlim Arts School,1441st",South Korea,"February 18, 2018",,Hanlim Arts School,,,,,Nam Dong-hyun,,M,"5'10"" (178 cm)","Hanam, Gyeonggi-do","BOYHOOD (남동현) is a South Korean independent singer-songwriter, composer, producer, and musician. He is a former member of the boy band South Club.",보이훗도,1441st,Korean,남동현,,https://kpopping.com/profiles/idol/BOYHOOD,"https://www.instagram.com/funny_hyun,https://www.youtube.com/channel/UCoVYIkvAflQOdQxNjc0Tx3w,https://www.tiktok.com/@boyhood_,https://soundcloud.com/funny-hyunny-music",BOYHOOD,,136.7 lbs (62 kg),Taurus
https://kpopping.com/profiles/group/Yelows-Mob,Yelows Mob,(? - ?),2015-2021,26 years old,1,0,"June 21, 1995",,,,"2015-2021,2953rd",South Korea,,,,,,,,Jung Sung-won,,M,,,"Boycold, born Jung Sung-won is a South Korean producer who debuted under Sony Music in 2018.",보이콜드,2953rd,,정성원,,https://kpopping.com/profiles/idol/BOYCOLD,"https://www.instagram.com/boycold_,https://soundcloud.com/qikvzmjl9rrz",BOYCOLD,,,Cancer
,,,2014-2021,24 years old,0,0,"September 9, 1997",A,,,"2014-2021,Korean,4943rd",South Korea,,,,,,,,Han Minho,,M,"5'9"" (174 cm)",,"Han Minho (한민호), also known as Bourbon, is a South Korean singer who debuted under the boy group ""Purebooy"" and participated on the survival show ""Produce 101 Season 2"".",한민호,4943rd,Korean,Han Min-Ho,,https://kpopping.com/profiles/idol/Bourbon,https://www.instagram.com/bourbon0514/,Bourbon,,132.3 lbs (60 kg),Virgo
,,,2014-2021,25 years old,0,0,"June 24, 1996",0,,,"December 20, 2017,2014-2021,Korean, Japanese,1748th",South Korea,"December 20, 2017",,,,https://kpopping.com/profiles/group/TARGET,TARGET,(2014-2021),Im Junghak,,M,"5'9"" (176 cm)",,Boun (바운) is a singer under KJ Music Entertainment. He is a member of the boy group TARGET.,바운,1748th,"Korean,Japanese",임종학,,https://kpopping.com/profiles/idol/Boun,,Boun,,130.1 lbs (59 kg),Cancer
https://kpopping.com/profiles/group/Lubless,Lubless,(2020-2021),2020-2021,,0,0,,,,,"January 2, 2020,2020-2021,4358th",South Korea,"January 2, 2020",,,,,,,,,M,,,"Bongwoo (봉우) is a South Korean guitarist, member of the co-ed group Lubless.",봉우,4358th,,,,https://kpopping.com/profiles/idol/Bongwoo,https://www.instagram.com/lubless_bong/,Bongwoo,,,
,,,2011-2021,29 years old,0,0,"October 9, 1992",B,,,"2011-2021,Korean,2004-2011,Young Dong University,1831st",South Korea,,,Young Dong University,,https://kpopping.com/profiles/group/N-Sonic,N.Sonic,(2011-2016),Lee Bongjun,,M,"5'9"" (176 cm)",,Bongjun is the rapper of N.Sonic,봉준,1831st,Korean,이봉준,,https://kpopping.com/profiles/idol/Bongjun,"https://twitter.com/Jun_Satonaka01,https://www.instagram.com/thebj_/",Bongjun,2004-2011,138.9 lbs (63 kg),Libra
https://kpopping.com/profiles/group/BZ-Boys,BZ-Boys,(2019-2021),,28 years old,0,0,"April 26, 1993",A,,,"Korean, Thai,1495th",South Korea,,,,,,,,Choi Wonho,Bon was the member who encouraged Taewoong to join Chrome Entertainment with him after Taewoong left MMO.,M,"5'9"" (175 cm)",,Bon (본) is the Leader and Main Vocalist of the boy group Blue Zone boys under Chrome Entertainment. He used to be a well known Ulzzang before debuting.,본,1495th,"Korean,Thai",최원호,,https://kpopping.com/profiles/idol/Bon,,Bon,,132.3 lbs (60 kg),Taurus
https://kpopping.com/profiles/group/Golden-Child,Golden Child,(2017-2021),2017-2021,21 years old,0,0,"August 24, 2000",B,,,"August 28, 2017,2017-2021,Korean,2 years,Hanlim Multi Art High School,659th",South Korea,"August 28, 2017",,Hanlim Multi Art High School,,,,,Choi Bo Min,"If he’s given a chance to pick one of the members as his real brother, he’d chose Daeyeol,He wants to resemble Y because Y is really good at sports and he’s full of charisma,Bomin has acrophobia,Bomin became a Woollim trainee since August 28, 2015 (exact 2 years before his debut).,He is always the last member to get up,He’s close to The Boyz‘ Hwall, Sunwoo and Eric, NCT‘s Jeno and ASTRO‘s Yoon Sanha, AB6IX‘ Daehwi, Stray Kids‘s Hyunjin and Seventeen Joshua.,Bomim got cast on the 2nd season of “A-Teen” as the new transfer student Ryu Joo Ha,He has a younger sister that was born in 2004,Bomin’s favorite animal is a cat.",M,"5'11"" (180 cm)","Yongin, South Korea","Choi Bomin (최보민) is a Singer and Actor under Woollim Entertainment. Bomin is best known as the Lead Dancer, Visual, Maknae, and Face of the Boy Group Golden Child.",보민,659th,Korean,최보민,,https://kpopping.com/profiles/idol/Bomin,,Bomin,2 years,,Virgo
,,,2014-2021,23 years old,0,0,"January 24, 1998",,,,"2014-2021,Korean,3775th",South Korea,,,,,https://kpopping.com/profiles/group/Be-A,Be.A,(2014-2017),Park Woo Young,He was a contestant on Boys24,M,"5'11"" (180 cm)",,BornB is a member of the boy group Be.A.,,3775th,Korean,,,https://kpopping.com/profiles/idol/BomB,https://www.instagram.com/p.young__/,BomB,,149.9 lbs (68 kg),Aquarius
https://kpopping.com/profiles/group/MBA,MBA,(2015-2021),2013-2021,28 years old,0,0,"July 17, 1993",,https://kpopping.com/company/Stoneship,Stoneship,"January 1, 2017 - present,2013-2021,3038th",South Korea,,,,,,,,Jang Hyuk-jae,,M,,,"Bola, born Jang Hyuk-jae (장혁재) is a South Korean rapper who debuted under M.B.A Crew as a member of MBA in 2015. He later debuted as a solo artist in 2019.",,3038th,,장혁재,,https://kpopping.com/profiles/idol/Bola,"https://www.instagram.com/m.b.a_bola/,https://bolaloveall.com/",Bola,,,Cancer
https://kpopping.com/profiles/group/Signal,Signal,(2019-2021),,27 years old,0,0,"October 12, 1994",AB,https://kpopping.com/company/HiCC,HiCC,"January 1, 2017 - December 31, 2017,Korean,3206th",South Korea,,,,,https://kpopping.com/profiles/group/ELVIN-CREW,ELVIN CREW,(2017),Kim Bok Eun,,M,"5'9"" (174 cm)",,Kim Bok Eun (김복은) is the rapper of the boy group Signal under J Star Entertainment. He first debuted in the boy group E7 on 2012.,복은,3206th,Korean,김복은,,https://kpopping.com/profiles/idol/Bokeun,"https://twitter.com/signal_bokeun,https://www.instagram.com/signal_bokeun/",Bokeun,,127.9 lbs (58 kg),Libra
,,,2019,29 years old,0,0,"August 23, 1992",A,https://kpopping.com/company/JTBC-Studios,JTBC Studios,"January 1, 2019 - October 14, 2020,2019,2736th",South Korea,,,,,https://kpopping.com/profiles/group/Purple-Rain,Purple Rain,(2019-2020),Chae Bo Hoon,,M,,Daegu,"Bohoon (보훈), born Chae Bo Hoon (채보훈), is the lead guitarist and main vocalist of the South Korean rock band Purple Rain.",보훈,2736th,,채보훈,,https://kpopping.com/profiles/idol/Bohoon,https://www.instagram.com/bohoonie/,Bohoon,,,Virgo
